ubigeo_reniec,ubigeo_inei,departamento,provincia,distrito_reniec,distrito_inei
080614,090614,Huancavelica,Huaytará,Santiago de Quirahuara,Santiago de Quirahuara
080615,090615,Huancavelica,Huaytará,Santo Domingo de Capillas,Santo Domingo de Capillas
080616,090616,Huancavelica,Huaytará,Tambo,Tambo
080701,090501,Huancavelica,Churcampa,Churcampa,Churcampa
080702,090502,Huancavelica,Churcampa,Anco,Anco
080703,090503,Huancavelica,Churcampa,Chinchihuasi,Chinchihuasi
080704,090504,Huancavelica,Churcampa,El Carmen,El Carmen
080705,090505,Huancavelica,Churcampa,La Merced,La Merced
080706,090506,Huancavelica,Churcampa,Locroja,Locroja
080707,090507,Huancavelica,Churcampa,Paucarbamba,Paucarbamba
080708,090508,Huancavelica,Churcampa,San Miguel de Mayocc,San Miguel de Mayocc
080709,090509,Huancavelica,Churcampa,San Pedro de Coris,San Pedro de Coris
080710,090510,Huancavelica,Churcampa,Pachamarca,Pachamarca
080711,090511,Huancavelica,Churcampa,Cosme,Cosme
090101,100101,Huánuco,Huánuco,Huánuco,Huanuco
090102,100103,Huánuco,Huánuco,Chinchao,Chinchao
090103,100104,Huánuco,Huánuco,Churubamba,Churubamba
090104,100105,Huánuco,Huánuco,Margos,Margos
090105,100106,Huánuco,Huánuco,Quisqui,Quisqui (Kichki)
090106,100107,Huánuco,Huánuco,San Francisco de Cayran,San Francisco de Cayran
090107,100108,Huánuco,Huánuco,San Pedro de Chaulan,San Pedro de Chaulan
090108,100109,Huánuco,Huánuco,Santa María del Valle,Santa María del Valle
090109,100110,Huánuco,Huánuco,Yarumayo,Yarumayo
090110,100102,Huánuco,Huánuco,Amarilis,Amarilis
090111,100111,Huánuco,Huánuco,Pillco Marca,Pillco Marca
090112,100112,Huánuco,Huánuco,Yacus,Yacus
090113,100113,Huánuco,Huánuco,San Pablo de Pillao,San Pablo de Pillao
090201,100201,Huánuco,Ambo,Ambo,Ambo
090202,100202,Huánuco,Ambo,Cayna,Cayna
090203,100203,Huánuco,Ambo,Colpas,Colpas
090204,100204,Huánuco,Ambo,Conchamarca,Conchamarca
090205,100205,Huánuco,Ambo,Huácar,Huacar
090206,100206,Huánuco,Ambo,San Francisco,San Francisco
090207,100207,Huánuco,Ambo,San Rafael,San Rafael
090208,100208,Huánuco,Ambo,Tomay Kichwa,Tomay Kichwa
090301,100301,Huánuco,Dos de Mayo,La Unión,La Unión
090307,100307,Huánuco,Dos de Mayo,Chuquis,Chuquis
090312,100311,Huánuco,Dos de Mayo,Marías,Marías
090314,100313,Huánuco,Dos de Mayo,Pachas,Pachas
090316,100316,Huánuco,Dos de Mayo,Quivilla,Quivilla
090317,100317,Huánuco,Dos de Mayo,Ripán,Ripan
090321,100321,Huánuco,Dos de Mayo,Shunqui,Shunqui
090322,100322,Huánuco,Dos de Mayo,Sillapata,Sillapata
090323,100323,Huánuco,Dos de Mayo,Yanas,Yanas
090401,100501,Huánuco,Huamalíes,Llata,Llata
090402,100502,Huánuco,Huamalíes,Arancay,Arancay
090403,100503,Huánuco,Huamalíes,Chavín de Pariarca,Chavín de Pariarca
090404,100504,Huánuco,Huamalíes,Jacas Grande,Jacas Grande
090405,100505,Huánuco,Huamalíes,Jircan,Jircan
090406,100506,Huánuco,Huamalíes,Miraflores,Miraflores
090407,100507,Huánuco,Huamalíes,Monzón,Monzón
090408,100508,Huánuco,Huamalíes,Punchao,Punchao
090409,100509,Huánuco,Huamalíes,Puños,Puños
090410,100510,Huánuco,Huamalíes,Singa,Singa
090411,100511,Huánuco,Huamalíes,Tantamayo,Tantamayo
090501,100701,Huánuco,Marañón,Huacrachuco,Huacrachuco
090502,100702,Huánuco,Marañón,Cholón,Cholon
090505,100703,Huánuco,Marañón,San Buenaventura,San Buenaventura
090506,100704,Huánuco,Marañón,La Morada,La Morada
090507,100705,Huánuco,Marañón,Santa Rosa de Alto Yanajanca,Santa Rosa de Alto Yanajanca
090601,100601,Huánuco,Leoncio Prado,Rupa-Rupa,Rupa-Rupa
090602,100602,Huánuco,Leoncio Prado,Daniel Alomía Robles,Daniel Alomía Robles
090603,100603,Huánuco,Leoncio Prado,Hermilio Valdizan,Hermílio Valdizan
090604,100605,Huánuco,Leoncio Prado,Luyando,Luyando
090605,100606,Huánuco,Leoncio Prado,Mariano Dámaso Beraún,Mariano Damaso Beraun
090606,100604,Huánuco,Leoncio Prado,José Crespo y Castillo,José Crespo y Castillo
090607,100607,Huánuco,Leoncio Prado,Pucayacu,Pucayacu
090608,100608,Huánuco,Leoncio Prado,Castillo Grande,Castillo Grande
090609,100609,Huánuco,Leoncio Prado,Pueblo Nuevo,Pueblo Nuevo
090610,100610,Huánuco,Leoncio Prado,Santo Domingo de Anda,Santo Domingo de Anda
090701,100801,Huánuco,Pachitea,Panao,Panao
090702,100802,Huánuco,Pachitea,Chaglla,Chaglla
090704,100803,Huánuco,Pachitea,Molino,Molino
090706,100804,Huánuco,Pachitea,Umari,Umari
090801,100903,Huánuco,Puerto Inca,Honoria,Honoria
090802,100901,Huánuco,Puerto Inca,Puerto Inca,Puerto Inca
090803,100902,Huánuco,Puerto Inca,Codo del Pozuzo,Codo del Pozuzo
090804,100904,Huánuco,Puerto Inca,Tournavista,Tournavista
090805,100905,Huánuco,Puerto Inca,Yuyapichis,Yuyapichis
090901,100401,Huánuco,Huacaybamba,Huacaybamba,Huacaybamba
090902,100404,Huánuco,Huacaybamba,Pinra,Pinra
090903,100402,Huánuco,Huacaybamba,Canchabamba,Canchabamba
090904,100403,Huánuco,Huacaybamba,Cochabamba,Cochabamba
091001,101001,Huánuco,Lauricocha,Jesús,Jesús
091002,101002,Huánuco,Lauricocha,Baños,Baños
091003,101006,Huánuco,Lauricocha,San Francisco de Asís,San Francisco de Asís
091004,101004,Huánuco,Lauricocha,Queropalca,Queropalca
091005,101007,Huánuco,Lauricocha,San Miguel de Cauri,San Miguel de Cauri
091006,101005,Huánuco,Lauricocha,Rondos,Rondos
091007,101003,Huánuco,Lauricocha,Jivia,Jivia
091101,101101,Huánuco,Yarowilca,Chavinillo,Chavinillo
091102,101104,Huánuco,Yarowilca,Aparicio Pomares,Aparicio Pomares
091103,101102,Huánuco,Yarowilca,Cahuac,Cahuac
091104,101103,Huánuco,Yarowilca,Chacabamba,Chacabamba
091105,101105,Huánuco,Yarowilca,Jacas Chico,Jacas Chico
091106,101106,Huánuco,Yarowilca,Obas,Obas
091107,101107,Huánuco,Yarowilca,Pampamarca,Pampamarca
091108,101108,Huánuco,Yarowilca,Choras,Choras
100101,110101,Ica,Ica,Ica,Ica
100102,110102,Ica,Ica,La Tinguiña,La Tinguiña
100103,110103,Ica,Ica,Los Aquijes,Los Aquijes
100104,110106,Ica,Ica,Parcona,Parcona
100105,110107,Ica,Ica,Pueblo Nuevo,Pueblo Nuevo
100106,110108,Ica,Ica,Salas,Salas
100107,110109,Ica,Ica,San José de Los Molinos,San José de Los Molinos
100108,110110,Ica,Ica,San Juan Bautista,San Juan Bautista
100109,110111,Ica,Ica,Santiago,Santiago
100110,110112,Ica,Ica,Subtanjalla,Subtanjalla
100111,110114,Ica,Ica,Yauca del Rosario,Yauca del Rosario
100112,110113,Ica,Ica,Tate,Tate
100113,110105,Ica,Ica,Pachacútec,Pachacutec
100114,110104,Ica,Ica,Ocucaje,Ocucaje
100201,110201,Ica,Chincha,Chincha Alta,Chincha Alta
100202,110203,Ica,Chincha,Chavín,Chavin
100203,110204,Ica,Chincha,Chincha Baja,Chincha Baja
100204,110205,Ica,Chincha,El Carmen,El Carmen
100205,110206,Ica,Chincha,Grocio Prado,Grocio Prado
100206,110209,Ica,Chincha,San Pedro de Huacarpana,San Pedro de Huacarpana
100207,110210,Ica,Chincha,Sunampe,Sunampe
100208,110211,Ica,Chincha,Tambo de Mora,Tambo de Mora
100209,110202,Ica,Chincha,Alto Larán,Alto Laran
100210,110207,Ica,Chincha,Pueblo Nuevo,Pueblo Nuevo
100211,110208,Ica,Chincha,San Juan de Yanac,San Juan de Yanac
100301,110301,Ica,Nasca,Nasca,Nasca
100302,110302,Ica,Nasca,Changuillo,Changuillo
100303,110303,Ica,Nasca,El Ingenio,El Ingenio
100304,110304,Ica,Nasca,Marcona,Marcona
100305,110305,Ica,Nasca,Vista Alegre,Vista Alegre
100401,110501,Ica,Pisco,Pisco,Pisco
100402,110502,Ica,Pisco,Huancano,Huancano
100403,110503,Ica,Pisco,Humay,Humay
100404,110504,Ica,Pisco,Independencia,Independencia
100405,110505,Ica,Pisco,Paracas,Paracas
100406,110506,Ica,Pisco,San Andrés,San Andrés
100407,110507,Ica,Pisco,San Clemente,San Clemente
100408,110508,Ica,Pisco,Túpac Amaru Inca,Tupac Amaru Inca
100501,110401,Ica,Palpa,Palpa,Palpa
100502,110402,Ica,Palpa,Llipata,Llipata
100503,110403,Ica,Palpa,Río Grande,Río Grande
100504,110404,Ica,Palpa,Santa Cruz,Santa Cruz
100505,110405,Ica,Palpa,Tibillo,Tibillo
110101,120101,Junín,Huancayo,Huancayo,Huancayo
110103,120104,Junín,Huancayo,Carhuacallanga,Carhuacallanga
110104,120112,Junín,Huancayo,Colca,Colca
110105,120113,Junín,Huancayo,Cullhuas,Cullhuas
110106,120105,Junín,Huancayo,Chacapampa,Chacapampa
110107,120106,Junín,Huancayo,Chicche,Chicche
110108,120107,Junín,Huancayo,Chilca,Chilca
110109,120108,Junín,Huancayo,Chongos Alto,Chongos Alto
110112,120111,Junín,Huancayo,Chupuro,Chupuro
110113,120114,Junín,Huancayo,El Tambo,El Tambo
110114,120116,Junín,Huancayo,Huacrapuquio,Huacrapuquio
110116,120117,Junín,Huancayo,Hualhuas,Hualhuas
110118,120119,Junín,Huancayo,Huancán,Huancan
110119,120120,Junín,Huancayo,Huasicancha,Huasicancha
110120,120121,Junín,Huancayo,Huayucachi,Huayucachi
110121,120122,Junín,Huancayo,Ingenio,Ingenio
110122,120124,Junín,Huancayo,Pariahuanca,Pariahuanca
110123,120125,Junín,Huancayo,Pilcomayo,Pilcomayo
110124,120126,Junín,Huancayo,Pucara,Pucara
110125,120127,Junín,Huancayo,Quichuay,Quichuay
110126,120128,Junín,Huancayo,Quilcas,Quilcas
110127,120129,Junín,Huancayo,San Agustín,San Agustín
110128,120130,Junín,Huancayo,San Jerónimo de Tunán,San Jerónimo de Tunan
110131,120135,Junín,Huancayo,Santo Domingo de Acobamba,Santo Domingo de Acobamba
110132,120132,Junín,Huancayo,Saño,Saño
110133,120133,Junín,Huancayo,Sapallanga,Sapallanga
110134,120134,Junín,Huancayo,Sicaya,Sicaya
110136,120136,Junín,Huancayo,Viques,Viques
110201,120201,Junín,Concepción,Concepción,Concepción
110202,120202,Junín,Concepción,Aco,Aco
110203,120203,Junín,Concepción,Andamarca,Andamarca
110204,120206,Junín,Concepción,Comas,Comas
110205,120205,Junín,Concepción,Cochas,Cochas
110206,120204,Junín,Concepción,Chambara,Chambara
110207,120207,Junín,Concepción,Heroínas Toledo,Heroínas Toledo
110208,120208,Junín,Concepción,Manzanares,Manzanares
110209,120209,Junín,Concepción,Mariscal Castilla,Mariscal Castilla
110210,120210,Junín,Concepción,Matahuasi,Matahuasi
110211,120211,Junín,Concepción,Mito,Mito
110212,120212,Junín,Concepción,Nueve de Julio,Nueve de Julio
110213,120213,Junín,Concepción,Orcotuna,Orcotuna
110214,120215,Junín,Concepción,Santa Rosa de Ocopa,Santa Rosa de Ocopa
110215,120214,Junín,Concepción,San José de Quero,San José de Quero
110301,120401,Junín,Jauja,Jauja,Jauja
110302,120402,Junín,Jauja,Acolla,Acolla
110303,120403,Junín,Jauja,Apata,Apata
110304,120404,Junín,Jauja,Ataura,Ataura
110305,120405,Junín,Jauja,Canchayllo,Canchayllo
110306,120407,Junín,Jauja,El Mantaro,El Mantaro
110307,120408,Junín,Jauja,Huamalí,Huamali
110308,120409,Junín,Jauja,Huaripampa,Huaripampa
110309,120410,Junín,Jauja,Huertas,Huertas
110310,120411,Junín,Jauja,Janjaillo,Janjaillo
110311,120412,Junín,Jauja,Julcán,Julcán
110312,120413,Junín,Jauja,Leonor Ordóñez,Leonor Ordóñez
110313,120414,Junín,Jauja,Llocllapampa,Llocllapampa
110314,120415,Junín,Jauja,Marco,Marco
110315,120416,Junín,Jauja,Masma,Masma
110316,120418,Junín,Jauja,Molinos,Molinos
110317,120419,Junín,Jauja,Monobamba,Monobamba
110318,120420,Junín,Jauja,Muqui,Muqui
110319,120421,Junín,Jauja,Muquiyauyo,Muquiyauyo
110320,120422,Junín,Jauja,Paca,Paca
110321,120423,Junín,Jauja,Paccha,Paccha
110322,120424,Junín,Jauja,Pancan,Pancan
110323,120425,Junín,Jauja,Parco,Parco
110324,120426,Junín,Jauja,Pomacancha,Pomacancha
110325,120427,Junín,Jauja,Ricran,Ricran
110326,120428,Junín,Jauja,San Lorenzo,San Lorenzo
110327,120429,Junín,Jauja,San Pedro de Chunan,San Pedro de Chunan
110328,120431,Junín,Jauja,Sincos,Sincos
110329,120432,Junín,Jauja,Tunan Marca,Tunan Marca
110330,120433,Junín,Jauja,Yauli,Yauli
110331,120406,Junín,Jauja,Curicaca,Curicaca
110332,120417,Junín,Jauja,Masma Chicche,Masma Chicche
110333,120430,Junín,Jauja,Sausa,Sausa
110334,120434,Junín,Jauja,Yauyos,Yauyos
110401,120501,Junín,Junín,Junín,Junin
110402,120502,Junín,Junín,Carhuamayo,Carhuamayo
110403,120503,Junín,Junín,Ondores,Ondores
110404,120504,Junín,Junín,Ulcumayo,Ulcumayo
110501,120701,Junín,Tarma,Tarma,Tarma
110502,120702,Junín,Tarma,Acobamba,Acobamba
110503,120703,Junín,Tarma,Huaricolca,Huaricolca
110504,120704,Junín,Tarma,Huasahuasi,Huasahuasi
110505,120705,Junín,Tarma,La Unión,La Unión
110506,120706,Junín,Tarma,Palca,Palca
110507,120707,Junín,Tarma,Palcamayo,Palcamayo
110508,120708,Junín,Tarma,San Pedro de Cajas,San Pedro de Cajas
110509,120709,Junín,Tarma,Tapo,Tapo
110601,120801,Junín,Yauli,La Oroya,La Oroya
110602,120802,Junín,Yauli,Chacapalpa,Chacapalpa
110603,120803,Junín,Yauli,Huay-Huay,Huay-Huay
110604,120804,Junín,Yauli,Marcapomacocha,Marcapomacocha
110605,120805,Junín,Yauli,Morococha,Morococha
110606,120806,Junín,Yauli,Paccha,Paccha
110607,120807,Junín,Yauli,Santa Bárbara de Carhuacayán,Santa Bárbara de Carhuacayan
110608,120809,Junín,Yauli,Suitucancha,Suitucancha
110609,120810,Junín,Yauli,Yauli,Yauli
110610,120808,Junín,Yauli,Santa Rosa de Sacco,Santa Rosa de Sacco
110701,120601,Junín,Satipo,Satipo,Satipo
110702,120602,Junín,Satipo,Coviriali,Coviriali
110703,120603,Junín,Satipo,Llaylla,Llaylla
110704,120604,Junín,Satipo,Mazamari,Mazamari
110705,120605,Junín,Satipo,Pampa Hermosa,Pampa Hermosa
110706,120606,Junín,Satipo,Pangoa,Pangoa
110707,120607,Junín,Satipo,Río Negro,Río Negro
110708,120608,Junín,Satipo,Río Tambo,Río Tambo
110709,120609,Junín,Satipo,Vizcatan del ene,Vizcatan del Ene
110801,120301,Junín,Chanchamayo,Chanchamayo,Chanchamayo
110802,120305,Junín,Chanchamayo,San Ramón,San Ramón
110803,120306,Junín,Chanchamayo,Vitoc,Vitoc
110804,120304,Junín,Chanchamayo,San Luis de Shuaro,San Luis de Shuaro
110805,120303,Junín,Chanchamayo,Pichanaqui,Pichanaqui
110806,120302,Junín,Chanchamayo,Perene,Perene
110901,120901,Junín,Chupaca,Chupaca,Chupaca
110902,120902,Junín,Chupaca,Ahuac,Ahuac
110903,120903,Junín,Chupaca,Chongos Bajo,Chongos Bajo
110904,120904,Junín,Chupaca,Huáchac,Huachac
110905,120905,Junín,Chupaca,Huamancaca Chico,Huamancaca Chico
110906,120906,Junín,Chupaca,San Juan de Yscos,San Juan de Iscos
110907,120907,Junín,Chupaca,San Juan de Jarpa,San Juan de Jarpa
110908,120908,Junín,Chupaca,Tres de Diciembre,Tres de Diciembre
110909,120909,Junín,Chupaca,Yanacancha,Yanacancha
120101,130101,La Libertad,Trujillo,Trujillo,Trujillo
120102,130104,La Libertad,Trujillo,Huanchaco,Huanchaco
120103,130106,La Libertad,Trujillo,Laredo,Laredo
120104,130107,La Libertad,Trujillo,Moche,Moche
120105,130109,La Libertad,Trujillo,Salaverry,Salaverry
120106,130110,La Libertad,Trujillo,Simbal,Simbal
120107,130111,La Libertad,Trujillo,Victor larco Herrera,Victor Larco Herrera
120109,130108,La Libertad,Trujillo,Poroto,Poroto
120110,130102,La Libertad,Trujillo,El Porvenir,El Porvenir
120111,130105,La Libertad,Trujillo,La Esperanza,La Esperanza
120112,130103,La Libertad,Trujillo,Florencia de Mora,Florencia de Mora
120201,130301,La Libertad,Bolívar,Bolívar,Bolívar
120202,130302,La Libertad,Bolívar,Bambamarca,Bambamarca
120203,130303,La Libertad,Bolívar,Condormarca,Condormarca
120204,130304,La Libertad,Bolívar,Longotea,Longotea
120205,130306,La Libertad,Bolívar,Ucuncha,Ucuncha
120206,130305,La Libertad,Bolívar,Uchumarca,Uchumarca
120301,130901,La Libertad,Sánchez Carrión,Huamachuco,Huamachuco
120302,130903,La Libertad,Sánchez Carrión,Cochorco,Cochorco
120303,130904,La Libertad,Sánchez Carrión,Curgos,Curgos
120304,130902,La Libertad,Sánchez Carrión,Chugay,Chugay
120305,130905,La Libertad,Sánchez Carrión,Marcabal,Marcabal
120306,130906,La Libertad,Sánchez Carrión,Sanagoran,Sanagoran
120307,130907,La Libertad,Sánchez Carrión,Sarín,Sarin
120308,130908,La Libertad,Sánchez Carrión,Sartimbamba,Sartimbamba
120401,130601,La Libertad,Otuzco,Otuzco,Otuzco
120402,130602,La Libertad,Otuzco,Agallpampa,Agallpampa
120403,130604,La Libertad,Otuzco,Charat,Charat
120404,130605,La Libertad,Otuzco,Huaranchal,Huaranchal
120405,130606,La Libertad,Otuzco,La Cuesta,La Cuesta
120408,130610,La Libertad,Otuzco,Paranday,Paranday
120409,130611,La Libertad,Otuzco,Salpo,Salpo
120410,130613,La Libertad,Otuzco,Sinsicap,Sinsicap
120411,130614,La Libertad,Otuzco,Usquil,Usquil
120413,130608,La Libertad,Otuzco,Mache,Mache
120501,130701,La Libertad,Pacasmayo,San Pedro de Lloc,San Pedro de Lloc
120503,130702,La Libertad,Pacasmayo,Guadalupe,Guadalupe
120504,130703,La Libertad,Pacasmayo,Jequetepeque,Jequetepeque
120506,130704,La Libertad,Pacasmayo,Pacasmayo,Pacasmayo
120508,130705,La Libertad,Pacasmayo,San José,San José
120601,130801,La Libertad,Pataz,Tayabamba,Tayabamba
120602,130802,La Libertad,Pataz,Buldibuyo,Buldibuyo
120603,130803,La Libertad,Pataz,Chillia,Chillia
120604,130805,La Libertad,Pataz,Huaylillas,Huaylillas
120605,130804,La Libertad,Pataz,Huancaspata,Huancaspata
120606,130806,La Libertad,Pataz,Huayo,Huayo
120607,130807,La Libertad,Pataz,Ongon,Ongon
120608,130808,La Libertad,Pataz,Parcoy,Parcoy
120609,130809,La Libertad,Pataz,Pataz,Pataz
120610,130810,La Libertad,Pataz,Pias,Pias
120611,130812,La Libertad,Pataz,Taurija,Taurija
120612,130813,La Libertad,Pataz,Urpay,Urpay
120613,130811,La Libertad,Pataz,Santiago de Challas,Santiago de Challas
120701,131001,La Libertad,Santiago de Chuco,Santiago de Chuco,Santiago de Chuco
120702,131003,La Libertad,Santiago de Chuco,Cachicadan,Cachicadan
120703,131004,La Libertad,Santiago de Chuco,Mollebamba,Mollebamba
120704,131005,La Libertad,Santiago de Chuco,Mollepata,Mollepata
120705,131006,La Libertad,Santiago de Chuco,Quiruvilca,Quiruvilca
120706,131007,La Libertad,Santiago de Chuco,Santa Cruz de Chuca,Santa Cruz de Chuca
120707,131008,La Libertad,Santiago de Chuco,Sitabamba,Sitabamba
120708,131002,La Libertad,Santiago de Chuco,Angasmarca,Angasmarca
120801,130201,La Libertad,Ascope,Ascope,Ascope
120802,130202,La Libertad,Ascope,Chicama,Chicama
120803,130203,La Libertad,Ascope,Chocope,Chocope
120804,130207,La Libertad,Ascope,Santiago de Cao,Santiago de Cao
120805,130204,La Libertad,Ascope,Magdalena de Cao,Magdalena de Cao
120806,130205,La Libertad,Ascope,Paiján,Paijan
120807,130206,La Libertad,Ascope,Rázuri,Rázuri
120808,130208,La Libertad,Ascope,Casa Grande,Casa Grande
120901,130401,La Libertad,Chepén,Chepén,Chepen
120902,130402,La Libertad,Chepén,Pacanga,Pacanga
120903,130403,La Libertad,Chepén,Pueblo Nuevo,Pueblo Nuevo
121001,130501,La Libertad,Julcán,Julcán,Julcan
121002,130503,La Libertad,Julcán,Carabamba,Carabamba
121003,130502,La Libertad,Julcán,Calamarca,Calamarca
121004,130504,La Libertad,Julcán,Huaso,Huaso
121101,131101,La Libertad,Gran Chimú,Cascas,Cascas
121102,131102,La Libertad,Gran Chimú,Lucma,Lucma
121103,131103,La Libertad,Gran Chimú,Marmot,Marmot
121104,131104,La Libertad,Gran Chimú,Sayapullo,Sayapullo
121201,131201,La Libertad,Virú,Virú,Viru
121202,131202,La Libertad,Virú,Chao,Chao
121203,131203,La Libertad,Virú,Guadalupito,Guadalupito
130101,140101,Lambayeque,Chiclayo,Chiclayo,Chiclayo
130102,140102,Lambayeque,Chiclayo,Chongoyape,Chongoyape
130103,140103,Lambayeque,Chiclayo,Eten,Eten
130104,140104,Lambayeque,Chiclayo,Eten Puerto,Eten Puerto
130105,140107,Lambayeque,Chiclayo,Lagunas,Lagunas
130106,140108,Lambayeque,Chiclayo,Monsefú,Monsefu
130107,140109,Lambayeque,Chiclayo,Nueva Arica,Nueva Arica
130108,140110,Lambayeque,Chiclayo,Oyotun,Oyotun
130109,140111,Lambayeque,Chiclayo,Picsi,Picsi
130110,140112,Lambayeque,Chiclayo,Pimentel,Pimentel
130111,140113,Lambayeque,Chiclayo,Reque,Reque
130112,140105,Lambayeque,Chiclayo,José Leonardo Ortiz,José Leonardo Ortiz
130113,140114,Lambayeque,Chiclayo,Santa Rosa,Santa Rosa
130114,140115,Lambayeque,Chiclayo,Saña,Saña
130115,140106,Lambayeque,Chiclayo,La Victoria,La Victoria
130116,140116,Lambayeque,Chiclayo,Cayaltí,Cayalti
130117,140117,Lambayeque,Chiclayo,Patapo,Patapo
130118,140118,Lambayeque,Chiclayo,Pomalca,Pomalca
130119,140119,Lambayeque,Chiclayo,Pucalá,Pucala
130120,140120,Lambayeque,Chiclayo,Tumán,Tuman
130201,140201,Lambayeque,Ferreñafe,Ferreñafe,Ferreñafe
130202,140203,Lambayeque,Ferreñafe,Incahuasi,Incahuasi
130203,140202,Lambayeque,Ferreñafe,Cañaris,Cañaris
130204,140205,Lambayeque,Ferreñafe,Pitipo,Pitipo
130205,140206,Lambayeque,Ferreñafe,Pueblo Nuevo,Pueblo Nuevo
130206,140204,Lambayeque,Ferreñafe,Manuel Antonio Mesones Muro,Manuel Antonio Mesones Muro
130301,140301,Lambayeque,Lambayeque,Lambayeque,Lambayeque
130302,140302,Lambayeque,Lambayeque,Chochope,Chochope
130303,140303,Lambayeque,Lambayeque,Illimo,Illimo
130304,140304,Lambayeque,Lambayeque,Jayanca,Jayanca
130305,140305,Lambayeque,Lambayeque,Mochumi,Mochumi
130306,140306,Lambayeque,Lambayeque,Morrope,Morrope
130307,140307,Lambayeque,Lambayeque,Motupe,Motupe
130308,140308,Lambayeque,Lambayeque,Olmos,Olmos
130309,140309,Lambayeque,Lambayeque,Pacora,Pacora
130310,140310,Lambayeque,Lambayeque,Salas,Salas
130311,140311,Lambayeque,Lambayeque,San José,San José
130312,140312,Lambayeque,Lambayeque,Túcume,Tucume
140101,150101,Lima,Lima,Lima,Lima
140102,150102,Lima,Lima,Ancón,Ancón
140103,150103,Lima,Lima,Ate,Ate
140104,150105,Lima,Lima,Breña,Breña
140105,150106,Lima,Lima,Carabayllo,Carabayllo
140106,150110,Lima,Lima,Comas,Comas
140107,150107,Lima,Lima,Chaclacayo,Chaclacayo
140108,150108,Lima,Lima,Chorrillos,Chorrillos
140109,150115,Lima,Lima,La Victoria,La Victoria
140110,150114,Lima,Lima,La Molina,La Molina
140111,150116,Lima,Lima,Lince,Lince
140112,150118,Lima,Lima,Lurigancho,Lurigancho
140113,150119,Lima,Lima,Lurín,Lurin
140114,150120,Lima,Lima,Magdalena del Mar,Magdalena del Mar
140115,150122,Lima,Lima,Miraflores,Miraflores
140116,150123,Lima,Lima,Pachacamac,Pachacamac
140117,150121,Lima,Lima,Pueblo Libre,Pueblo Libre
140118,150124,Lima,Lima,Pucusana,Pucusana
140119,150125,Lima,Lima,Puente Piedra,Puente Piedra
140120,150126,Lima,Lima,Punta Hermosa,Punta Hermosa
140121,150127,Lima,Lima,Punta Negra,Punta Negra
140122,150128,Lima,Lima,Rímac,Rímac
140123,150129,Lima,Lima,San Bartolo,San Bartolo
140124,150131,Lima,Lima,San Isidro,San Isidro
140125,150104,Lima,Lima,Barranco,Barranco
140126,150135,Lima,Lima,San Martín de Porres,San Martín de Porres
140127,150136,Lima,Lima,San Miguel,San Miguel
140128,150138,Lima,Lima,Santa María del Mar,Santa María del Mar
140129,150139,Lima,Lima,Santa Rosa,Santa Rosa
140130,150140,Lima,Lima,Santiago de Surco,Santiago de Surco
140131,150141,Lima,Lima,Surquillo,Surquillo
140132,150143,Lima,Lima,Villa María del Triunfo,Villa María del Triunfo
140133,150113,Lima,Lima,Jesús María,Jesús María
140134,150112,Lima,Lima,Independencia,Independencia
140135,150111,Lima,Lima,El Agustino,El Agustino
140136,150133,Lima,Lima,San Juan de Miraflores,San Juan de Miraflores
140137,150132,Lima,Lima,San Juan de Lurigancho,San Juan de Lurigancho
140138,150134,Lima,Lima,San Luis,San Luis
140139,150109,Lima,Lima,Cieneguilla,Cieneguilla
140140,150130,Lima,Lima,San Borja,San Borja
140141,150142,Lima,Lima,Villa El Salvador,Villa El Salvador
140142,150117,Lima,Lima,Los Olivos,Los Olivos
140143,150137,Lima,Lima,Santa Anita,Santa Anita
140201,150301,Lima,Cajatambo,Cajatambo,Cajatambo
140205,150302,Lima,Cajatambo,Copa,Copa
140206,150303,Lima,Cajatambo,Gorgor,Gorgor
140207,150304,Lima,Cajatambo,Huancapón,Huancapon
140208,150305,Lima,Cajatambo,Manas,Manas
140301,150401,Lima,Canta,Canta,Canta
140302,150402,Lima,Canta,Arahuay,Arahuay
140303,150403,Lima,Canta,Huamantanga,Huamantanga
140304,150404,Lima,Canta,Huaros,Huaros
140305,150405,Lima,Canta,Lachaqui,Lachaqui
140306,150406,Lima,Canta,San Buenaventura,San Buenaventura
140307,150407,Lima,Canta,Santa Rosa de Quives,Santa Rosa de Quives
140401,150501,Lima,Cañete,San Vicente de Cañete,San Vicente de Cañete
140402,150503,Lima,Cañete,Calango,Calango
140403,150504,Lima,Cañete,Cerro Azul,Cerro Azul
140404,150506,Lima,Cañete,Coayllo,Coayllo
140405,150505,Lima,Cañete,Chilca,Chilca
140406,150507,Lima,Cañete,Imperial,Imperial
140407,150508,Lima,Cañete,Lunahuaná,Lunahuana
140408,150509,Lima,Cañete,Mala,Mala
140409,150510,Lima,Cañete,Nuevo Imperial,Nuevo Imperial
140410,150511,Lima,Cañete,Pacaran,Pacaran
140411,150512,Lima,Cañete,Quilmana,Quilmana
140412,150513,Lima,Cañete,San Antonio,San Antonio
140413,150514,Lima,Cañete,San Luis,San Luis
140414,150515,Lima,Cañete,Santa Cruz de Flores,Santa Cruz de Flores
140415,150516,Lima,Cañete,Zúñiga,Zúñiga
140416,150502,Lima,Cañete,Asia,Asia
140501,150801,Lima,Huaura,Huacho,Huacho
