cod_dep_reniec,desc_dep_reniec,cod_prov_reniec,desc_prov_reniec,cod_ubigeo_reniec,desc_ubigeo_reniec,poblacion,superficie,latitud,longitud,altitud,total_votos,validos,conteo,blancos_nulos
11,Junín,1101,Huancayo,110125,Quichuay,1745,34.79,-11.8875,-75.2872,3404,,,,
11,Junín,1101,Huancayo,110126,Quilcas,4268,167.98,-11.9383,-75.2611,3319,,,,
11,Junín,1101,Huancayo,110127,San Agustín,11955,23.09,-11.9914,-75.2481,3256,,,,
11,Junín,1101,Huancayo,110128,San Jerónimo de Tunán,10420,20.99,-11.9483,-75.2856,3258,,,,
11,Junín,1101,Huancayo,110132,Saño,4082,11.59,-11.955,-75.2606,3284,,,,
11,Junín,1101,Huancayo,110133,Sapallanga,12879,119.02,-12.1403,-75.1597,3300,,,,
11,Junín,1101,Huancayo,110134,Sicaya,8166,42.73,-12.0125,-75.2833,3276,,,,
11,Junín,1101,Huancayo,110131,Santo Domingo de Acobamba,7776,778.02,-11.7689,-74.7953,2195,,,,
11,Junín,1101,Huancayo,110136,Viques,2247,3.57,-12.1603,-75.2342,3182,,,,
11,Junín,1102,Concepción,110201,Concepción,15010,18.29,-11.9181,-75.3161,3286,,,,
11,Junín,1102,Concepción,110202,Aco,1592,37.8,-11.9594,-75.3636,3464,,,,
11,Junín,1102,Concepción,110203,Andamarca,4536,694.9,-11.7319,-74.8058,2490,,,,
11,Junín,1102,Concepción,110206,Chambara,2882,113.21,-12.0286,-75.3783,3498,,,,
11,Junín,1102,Concepción,110205,Cochas,1757,165.05,-11.6597,-75.1033,3161,,,,
11,Junín,1102,Concepción,110204,Comas,6073,825.29,-11.7183,-75.0839,3277,,,,
11,Junín,1102,Concepción,110207,Heroínas Toledo,1193,25.83,-11.8353,-75.2911,3839,,,,
11,Junín,1102,Concepción,110208,Manzanares,1391,20.58,-12.0217,-75.3489,3437,,,,
11,Junín,1102,Concepción,110209,Mariscal Castilla,1652,743.84,-11.6158,-75.0942,2495,,,,
11,Junín,1102,Concepción,110210,Matahuasi,5171,24.74,-11.8917,-75.3539,3283,,,,
11,Junín,1102,Concepción,110211,Mito,1369,25.21,-11.9375,-75.3417,3266,,,,
11,Junín,1102,Concepción,110212,Nueve de Julio,1485,7.28,-11.9019,-75.3217,3322,,,,
11,Junín,1102,Concepción,110213,Orcotuna,4168,44.61,-11.9681,-75.3131,3261,,,,
11,Junín,1102,Concepción,110215,San José de Quero,6106,314.8,-12.0856,-75.5383,3875,,,,
11,Junín,1102,Concepción,110214,Santa Rosa de Ocopa,2030,13.91,-11.8769,-75.2944,3372,,,,
11,Junín,1108,Chanchamayo,110801,Chanchamayo,24866,919.72,-11.0558,-75.3292,776,,,,
11,Junín,1108,Chanchamayo,110806,Perené,77635,1191.16,-10.9522,-75.2244,620,,,,
11,Junín,1108,Chanchamayo,110805,Pichanaqui,71598,1496.59,-10.9303,-74.8728,505,,,,
11,Junín,1108,Chanchamayo,110804,San Luis de Shuaro,7395,212.49,-10.8894,-75.2911,718,,,,
11,Junín,1108,Chanchamayo,110802,San Ramón,27630,591.67,-11.1214,-75.3528,813,,,,
11,Junín,1108,Chanchamayo,110803,Vitoc,1734,313.85,-11.2083,-75.3372,1077,,,,
11,Junín,1103,Jauja,110301,Jauja,14536,10.1,-11.7761,-75.4992,3391,,,,
11,Junín,1103,Jauja,110302,Acolla,7215,122.4,-11.7317,-75.5489,3467,,,,
11,Junín,1103,Jauja,110303,Apata,4084,421.62,-11.8558,-75.3569,3337,,,,
11,Junín,1103,Jauja,110304,Ataura,1155,5.9,-11.8022,-75.4411,3346,,,,
11,Junín,1103,Jauja,110305,Canchayllo,1658,974.69,-11.8011,-75.72,3609,,,,
11,Junín,1103,Jauja,110331,Curicaca,1645,64.68,-11.7842,-75.6781,3543,,,,
11,Junín,1103,Jauja,110306,El Mantaro,2562,17.76,-11.8222,-75.3942,3321,,,,
11,Junín,1103,Jauja,110307,Huamalí,1809,20.19,-11.8083,-75.4269,3339,,,,
11,Junín,1103,Jauja,110308,Huaripampa,836,14.19,-11.8086,-75.4739,3355,,,,
11,Junín,1103,Jauja,110309,Huertas,1644,11.82,-11.7686,-75.4769,3365,,,,
11,Junín,1103,Jauja,110310,Janjaillo,681,31.57,-11.7658,-75.6275,3942,,,,
11,Junín,1103,Jauja,110311,Julcán,671,24.78,-11.7608,-75.4392,3445,,,,
11,Junín,1103,Jauja,110312,Leonor Ordóñez,1480,20.34,-11.8633,-75.4169,3310,,,,
11,Junín,1103,Jauja,110313,Llocllapampa,1001,110.6,-11.8189,-75.6261,3501,,,,
11,Junín,1103,Jauja,110314,Marco,1590,28.8,-11.7419,-75.5639,3463,,,,
11,Junín,1103,Jauja,110315,Masma,2065,14.26,-11.7867,-75.4289,3487,,,,
11,Junín,1103,Jauja,110332,Masma Chicche,757,29.86,-11.7864,-75.38,3638,,,,
11,Junín,1103,Jauja,110316,Molinos,1522,312.17,-11.7378,-75.4467,3435,,,,
11,Junín,1103,Jauja,110317,Monobamba,1055,295.83,-11.3606,-75.3278,1456,,,,
11,Junín,1103,Jauja,110318,Muqui,960,11.74,-11.8342,-75.4369,3326,,,,
11,Junín,1103,Jauja,110319,Muquiyauyo,2210,19.86,-11.8147,-75.4581,3345,,,,
11,Junín,1103,Jauja,110320,Paca,988,34.22,-11.7117,-75.5189,3388,,,,
11,Junín,1103,Jauja,110321,Paccha,1805,90.86,-11.8553,-75.5111,3686,,,,
11,Junín,1103,Jauja,110322,Pancán,1280,10.89,-11.7503,-75.4883,3375,,,,
11,Junín,1103,Jauja,110323,Parco,1152,32.82,-11.8022,-75.5469,3411,,,,
11,Junín,1103,Jauja,110324,Pomacancha,1975,281.61,-11.7381,-75.6264,3800,,,,
11,Junín,1103,Jauja,110325,Ricrán,1567,319.95,-11.5411,-75.5289,3707,,,,
11,Junín,1103,Jauja,110326,San Lorenzo,2509,22.15,-11.8472,-75.3842,3310,,,,
11,Junín,1103,Jauja,110327,San Pedro de Chunán,839,8.44,-11.7247,-75.4894,3397,,,,
11,Junín,1103,Jauja,110333,Sausa,3081,4.5,-11.7939,-75.4872,3366,,,,
11,Junín,1103,Jauja,110328,Sincos,4912,236.74,-11.8917,-75.3903,3304,,,,
11,Junín,1103,Jauja,110329,Tunan Marca,1165,30.07,-11.7269,-75.5731,3473,,,,
11,Junín,1103,Jauja,110330,Yauli,1304,93.15,-11.7117,-75.4725,3419,,,,
11,Junín,1103,Jauja,110334,Yauyos,9360,20.54,-11.7822,-75.4989,3384,,,,
11,Junín,1104,Junín,110401,Junín,9492,883.8,-11.1597,-75.9956,4111,,,,
11,Junín,1104,Junín,110402,Carhuamayo,7768,219.68,-10.9233,-76.0569,4126,,,,
11,Junín,1104,Junín,110403,Ondores,1828,254.46,-11.0878,-76.1486,4095,,,,
11,Junín,1104,Junín,110404,Ulcumayo,5783,1129.37,-10.9689,-75.8778,3632,,,,
11,Junín,1107,Satipo,110701,Satipo,43554,732.02,-11.2531,-74.6372,628,,,,
11,Junín,1107,Satipo,110702,Coviriali,6332,145.13,-11.2906,-74.6283,677,,,,
11,Junín,1107,Satipo,110703,Llaylla,6417,180.39,-11.3808,-74.5906,1106,,,,
11,Junín,1107,Satipo,110704,Mazamari,65014,2219.63,-11.4056,-74.7519,676,,,,
11,Junín,1107,Satipo,110705,Pampa Hermosa,10899,566.82,-11.4056,-74.7519,1223,,,,
11,Junín,1107,Satipo,110706,Pangoa,60587,3679.4,-11.2086,-74.6597,773,,,,
11,Junín,1107,Satipo,110707,Río Negro,29250,714.98,-11.1469,-74.31,644,,,,
11,Junín,1107,Satipo,110708,Río Tambo,61259,10349.9,-11.2531,-74.6372,323,,,,
11,Junín,1107,Satipo,110709,Vizcatan del ene,3573,631.21,-12.2153,-74.0158,,,,,
11,Junín,1105,Tarma,110501,Tarma,46130,459.95,-11.4206,-75.6908,3058,,,,
11,Junín,1105,Tarma,110502,Acobamba,13586,97.84,-11.3528,-75.6592,2950,,,,
11,Junín,1105,Tarma,110503,Huaricolca,3251,162.31,-11.5089,-75.6514,3784,,,,
11,Junín,1105,Tarma,110504,Huasahuasi,15398,652.15,-11.2667,-75.6522,2752,,,,
11,Junín,1105,Tarma,110505,La Unión,3124,140.4,-11.3756,-75.7547,3532,,,,
11,Junín,1105,Tarma,110506,Palca,5585,378.08,-11.3469,-75.5681,2746,,,,
11,Junín,1105,Tarma,110507,Palcamayo,9573,169.24,-11.2956,-75.7731,3339,,,,
11,Junín,1105,Tarma,110508,San Pedro de Cajas,5669,537.31,-11.2503,-75.8647,4016,,,,
11,Junín,1105,Tarma,110509,Tapo,6073,151.88,-11.3903,-75.5636,3121,,,,
11,Junín,1106,Yauli,110601,La Oroya,12577,388.42,-11.5206,-75.9014,3751,,,,
11,Junín,1106,Yauli,110602,Chacapalpa,704,183.06,-11.7328,-75.7556,3754,,,,
11,Junín,1106,Yauli,110603,Huay-Huay,1474,179.94,-11.7219,-75.9042,3971,,,,
11,Junín,1106,Yauli,110604,Marcapomacocha,1297,888.56,-11.4056,-76.3364,4417,,,,
11,Junín,1106,Yauli,110605,Morococha,4262,265.67,-11.5972,-76.14,4510,,,,
11,Junín,1106,Yauli,110606,Paccha,1649,323.69,-11.4794,-75.9669,3751,,,,
11,Junín,1106,Yauli,110607,Santa Bárbara de Carhuacayán,2374,646.29,-11.2008,-76.2883,4124,,,,
11,Junín,1106,Yauli,110610,Santa Rosa de Sacco,10413,101.09,-11.5617,-75.95,3834,,,,
11,Junín,1106,Yauli,110608,Suitucancha,1014,216.47,-11.7875,-75.9358,4274,,,,
11,Junín,1106,Yauli,110609,Yauli,5113,424.16,-11.6672,-76.0883,4116,,,,
11,Junín,1109,Chupaca,110901,Chupaca,22407,21.7,-12.0625,-75.2897,3263,,,,
11,Junín,1109,Chupaca,110902,Ahuac,5932,70.44,-12.0789,-75.3197,3314,,,,
11,Junín,1109,Chupaca,110903,Chongos Bajo,4006,100.95,-12.1361,-75.2681,3277,,,,
11,Junín,1109,Chupaca,110904,Huáchac,4027,22.01,-12.0225,-75.3436,3359,,,,
11,Junín,1109,Chupaca,110905,Huamancaca Chico,6126,9.4,-12.0797,-75.245,3188,,,,
11,Junín,1109,Chupaca,110906,San Juan de Iscos,2123,24.7,-12.1014,-75.2922,3256,,,,
11,Junín,1109,Chupaca,110907,San Juan de Jarpa,3597,137.02,-12.1239,-75.44,3666,,,,
11,Junín,1109,Chupaca,110908,Tres de Diciembre,2111,14.66,-12.1108,-75.2547,3179,,,,
11,Junín,1109,Chupaca,110909,Yanacancha,3547,743.4,-12.2008,-75.3864,3825,,,,
12,La Libertad,1201,Trujillo,120101,Trujillo,329127,39.36,-8.1094,-79.0333,39,,,,
12,La Libertad,1201,Trujillo,120110,El Porvenir,196333,36.7,-8.0819,-79.0025,103,,,,
12,La Libertad,1201,Trujillo,120112,Florencia de Mora,42978,1.99,-8.0808,-79.0236,102,,,,
12,La Libertad,1201,Trujillo,120102,Huanchaco,72237,332.14,-8.0814,-79.1214,9,,,,
12,La Libertad,1201,Trujillo,120111,La Esperanza,190881,15.55,-8.0781,-79.0453,87,,,,
12,La Libertad,1201,Trujillo,120103,Laredo,36353,335.44,-8.0911,-78.9611,104,,,,
12,La Libertad,1201,Trujillo,120104,Moche,35945,25.25,-8.1722,-79.0111,13,,,,
12,La Libertad,1201,Trujillo,120109,Poroto,3127,276.01,-8.0114,-78.7697,638,,,,
12,La Libertad,1201,Trujillo,120105,Salaverry,19095,295.88,-8.2231,-78.9781,7,,,,
12,La Libertad,1201,Trujillo,120106,Simbal,4433,390.55,-7.9767,-78.8147,581,,,,
12,La Libertad,1201,Trujillo,120107,Victor larco Herrera,66607,18.02,-8.1439,-79.0558,8,,,,
12,La Libertad,1208,Ascope,120801,Ascope,6676,290.18,-7.7131,-79.1156,234,,,,
12,La Libertad,1208,Ascope,120802,Chicama,15796,870.58,-7.8442,-79.1461,132,,,,
12,La Libertad,1208,Ascope,120803,Chocope,9342,95.73,-7.7914,-79.2225,106,,,,
12,La Libertad,1208,Ascope,120805,Magdalena de Cao,3347,163.01,-7.8767,-79.2947,28,,,,
12,La Libertad,1208,Ascope,120806,Paiján,26433,79.69,-7.7319,-79.3019,82,,,,
12,La Libertad,1208,Ascope,120807,Rázuri,9358,317.3,-7.7025,-79.4406,11,,,,
12,La Libertad,1208,Ascope,120804,Santiago de Cao,19896,154.55,-7.9608,-79.2392,18,,,,
12,La Libertad,1208,Ascope,120808,Casa Grande,31875,687.6,-7.7442,-79.1869,147,,,,
12,La Libertad,1202,Bolívar,120201,Bolívar,4921,740.58,-7.1547,-77.7044,3130,,,,
12,La Libertad,1202,Bolívar,120202,Bambamarca,3992,165.2,-7.4414,-77.6947,3474,,,,
12,La Libertad,1202,Bolívar,120203,Condormarca,2047,331.26,-7.5556,-77.5981,2743,,,,
12,La Libertad,1202,Bolívar,120204,Longotea,2242,192.88,-7.0428,-77.8744,2602,,,,
12,La Libertad,1202,Bolívar,120206,Uchumarca,2762,190.53,-7.0481,-77.8078,3021,,,,
12,La Libertad,1202,Bolívar,120205,Ucuncha,787,98.41,-7.1656,-77.8617,2492,,,,
12,La Libertad,1209,Chepén,120901,Chepén,49927,287.34,-7.2267,-79.4292,132,,,,
12,La Libertad,1209,Chepén,120902,Pacanga,24913,583.93,-7.1731,-79.4867,90,,,,
12,La Libertad,1209,Chepén,120903,Pueblo Nuevo,15458,271.16,-7.1883,-79.5142,76,,,,
12,La Libertad,1210,Julcán,121001,Julcán,11630,208.49,-8.0439,-78.4881,3399,,,,
12,La Libertad,1210,Julcán,121003,Calamarca,5604,207.57,-8.1644,-78.4153,3356,,,,
12,La Libertad,1210,Julcán,121002,Carabamba,6418,254.28,-8.1108,-78.6092,3323,,,,
12,La Libertad,1210,Julcán,121004,Huaso,7304,431.05,-8.2233,-78.4158,3072,,,,
12,La Libertad,1204,Otuzco,120401,Otuzco,28048,444.13,-7.9022,-78.5669,2650,,,,
12,La Libertad,1204,Otuzco,120402,Agallpampa,9997,258.56,-7.9853,-78.5481,3119,,,,
12,La Libertad,1204,Otuzco,120403,Charat,2814,68.89,-7.8247,-78.4506,2260,,,,
12,La Libertad,1204,Otuzco,120404,Huaranchal,5138,149.65,-7.6908,-78.4444,2184,,,,
12,La Libertad,1204,Otuzco,120405,La Cuesta,690,39.25,-7.9189,-78.7081,1882,,,,
12,La Libertad,1204,Otuzco,120413,Mache,3129,37.32,-8.0303,-78.5367,3320,,,,
12,La Libertad,1204,Otuzco,120408,Paranday,746,21.46,-7.8847,-78.7119,3127,,,,
12,La Libertad,1204,Otuzco,120409,Salpo,6142,192.74,-8.0053,-78.6064,3446,,,,
12,La Libertad,1204,Otuzco,120410,Sinsicap,8808,452.95,-7.8517,-78.7561,2297,,,,
12,La Libertad,1204,Otuzco,120411,Usquil,27986,445.82,-7.8156,-78.4192,3030,,,,
12,La Libertad,1205,Pacasmayo,120501,San Pedro de Lloc,17017,697.01,-7.4278,-79.5036,46,,,,
12,La Libertad,1205,Pacasmayo,120503,Guadalupe,45031,165.37,-7.2428,-79.4717,95,,,,
12,La Libertad,1205,Pacasmayo,120504,Jequetepeque,3997,50.98,-7.3369,-79.5628,23,,,,
12,La Libertad,1205,Pacasmayo,120506,Pacasmayo,28458,30.84,-7.4006,-79.5686,8,,,,
12,La Libertad,1205,Pacasmayo,120508,San José,12790,181.06,-7.3494,-79.4569,109,,,,
12,La Libertad,1206,Pataz,120601,Tayabamba,15100,339.13,-8.2769,-77.2986,3220,,,,
12,La Libertad,1206,Pataz,120602,Buldibuyo,3823,227.39,-8.1281,-77.3981,3174,,,,
12,La Libertad,1206,Pataz,120603,Chillia,14060,300.04,-8.1258,-77.5169,3140,,,,
12,La Libertad,1206,Pataz,120605,Huancaspata,6532,247.48,-8.4575,-77.3011,3313,,,,
12,La Libertad,1206,Pataz,120604,Huaylillas,3691,89.73,-8.1867,-77.3447,2377,,,,
12,La Libertad,1206,Pataz,120606,Huayo,4527,124.63,-8.0053,-77.5936,2193,,,,
12,La Libertad,1206,Pataz,120607,Ongon,1817,1394.89,-8.1689,-76.9664,1192,,,,
12,La Libertad,1206,Pataz,120608,Parcoy,22442,304.99,-8.035,-77.4817,3182,,,,
12,La Libertad,1206,Pataz,120609,Pataz,9408,467.44,-7.7856,-77.5942,2610,,,,
12,La Libertad,1206,Pataz,120610,Pias,1293,371.67,-7.8728,-77.5494,2650,,,,
12,La Libertad,1206,Pataz,120613,Santiago de Challas,2520,129.44,-8.4389,-77.3239,3294,,,,
12,La Libertad,1206,Pataz,120611,Taurija,3067,130.09,-8.3083,-77.425,3104,,,,
12,La Libertad,1206,Pataz,120612,Urpay,2809,99.61,-8.3478,-77.3917,2692,,,,
12,La Libertad,1203,Sánchez Carrión,120301,Huamachuco,65142,424.13,-7.8153,-78.0525,3180,,,,
12,La Libertad,1203,Sánchez Carrión,120304,Chugay,19316,416.31,-7.7825,-77.8694,3378,,,,
12,La Libertad,1203,Sánchez Carrión,120302,Cochorco,9588,258.04,-7.8058,-77.72,2603,,,,
12,La Libertad,1203,Sánchez Carrión,120303,Curgos,8712,99.5,-7.8592,-77.9431,3234,,,,
12,La Libertad,1203,Sánchez Carrión,120305,Marcabal,17296,229.57,-7.7053,-78.0306,2921,,,,
12,La Libertad,1203,Sánchez Carrión,120306,Sanagoran,15424,324.38,-7.7856,-78.1411,2692,,,,
12,La Libertad,1203,Sánchez Carrión,120307,Sarín,10241,340.08,-7.9122,-77.9044,2818,,,,
12,La Libertad,1203,Sánchez Carrión,120308,Sartimbamba,14090,394.37,-7.6994,-77.7411,2701,,,,
12,La Libertad,1207,Santiago de Chuco,120701,Santiago de Chuco,20781,1073.63,-8.1456,-78.1753,3107,,,,
12,La Libertad,1207,Santiago de Chuco,120708,Angasmarca,7592,153.45,-8.1331,-78.0547,2874,,,,
12,La Libertad,1207,Santiago de Chuco,120702,Cachicadan,8320,266.5,-8.0917,-78.1467,2881,,,,
12,La Libertad,1207,Santiago de Chuco,120703,Mollebamba,2411,69.69,-8.1706,-77.9764,3080,,,,
12,La Libertad,1207,Santiago de Chuco,120704,Mollepata,2682,71.2,-8.1908,-77.9558,2670,,,,
12,La Libertad,1207,Santiago de Chuco,120705,Quiruvilca,14549,549.14,-8.0025,-78.3108,3977,,,,
12,La Libertad,1207,Santiago de Chuco,120706,Santa Cruz de Chuca,3222,165.12,-8.1194,-78.1411,2910,,,,
12,La Libertad,1207,Santiago de Chuco,120707,Sitabamba,3367,310.23,-8.0231,-77.7314,3070,,,,
12,La Libertad,1211,Gran Chimú,121101,Cascas,14386,465.67,-7.4803,-78.8167,1276,,,,
12,La Libertad,1211,Gran Chimú,121102,Lucma,7210,280.38,-7.6406,-78.5511,2166,,,,
12,La Libertad,1211,Gran Chimú,121103,Marmot,2054,300.25,-7.6981,-78.6256,1509,,,,
12,La Libertad,1211,Gran Chimú,121104,Sayapullo,7994,238.47,-7.5964,-78.4681,2344,,,,
12,La Libertad,1212,Virú,121201,Virú,71152,1072.95,-8.4156,-78.7511,77,,,,
12,La Libertad,1212,Virú,121202,Chao,42779,1736.87,-8.5394,-78.6825,81,,,,
12,La Libertad,1212,Virú,121203,Guadalupito,10166,404.72,-8.9519,-78.6258,29,,,,
13,Lambayeque,1301,Chiclayo,130101,Chiclayo,298467,50.35,-6.7736,-79.8397,34,34,34,34,34
13,Lambayeque,1301,Chiclayo,130102,Chongoyape,18101,712,-6.6428,-79.3842,216,216,216,216,216
13,Lambayeque,1301,Chiclayo,130103,Eten,10599,84.78,-6.9072,-79.8644,6,6,6,6,6
13,Lambayeque,1301,Chiclayo,130104,Eten Puerto,2160,14.48,-6.9269,-79.8664,5,5,5,5,5
13,Lambayeque,1301,Chiclayo,130112,José Leonardo Ortiz,199144,28.22,-6.7592,-79.8408,31,31,31,31,31
13,Lambayeque,1301,Chiclayo,130115,La Victoria,93069,29.36,-6.7883,-79.8367,28,28,28,28,28
13,Lambayeque,1301,Chiclayo,130105,Lagunas,10436,429.27,-6.9911,-79.6244,34,34,34,34,34
13,Lambayeque,1301,Chiclayo,130106,Monsefú,32314,44.94,-6.8786,-79.8714,13,13,13,13,13
13,Lambayeque,1301,Chiclayo,130107,Nueva Arica,2331,208.63,-6.8731,-79.3386,175,175,175,175,175
13,Lambayeque,1301,Chiclayo,130108,Oyotún,9879,455.4,-6.8458,-79.2981,220,220,220,220,220
13,Lambayeque,1301,Chiclayo,130109,Picsi,9965,56.92,-6.7186,-79.7708,44,44,44,44,44
13,Lambayeque,1301,Chiclayo,130110,Pimentel,46075,66.53,-6.8369,-79.9361,9,9,9,9,9
13,Lambayeque,1301,Chiclayo,130111,Reque,15386,47.03,-6.8644,-79.8181,24,24,24,24,24
13,Lambayeque,1301,Chiclayo,130113,Santa Rosa,13030,14.09,-6.88,-79.9231,4,4,4,4,4
13,Lambayeque,1301,Chiclayo,130114,Saña,12397,313.9,-6.9233,-79.5839,58,58,58,58,58
13,Lambayeque,1301,Chiclayo,130116,Cayaltí,15915,162.86,-6.8917,-79.5617,75,75,75,75,75
13,Lambayeque,1301,Chiclayo,130117,Patapo,22843,182.81,-6.7386,-79.6406,88,88,88,88,88
13,Lambayeque,1301,Chiclayo,130118,Pomalca,25831,80.35,-6.7667,-79.7728,48,48,48,48,48
13,Lambayeque,1301,Chiclayo,130119,Pucalá,8958,175.81,-6.78,-79.6122,88,88,88,88,88
13,Lambayeque,1301,Chiclayo,130120,Tumán,30713,130.34,-6.7478,-79.7017,59,59,59,59,59
13,Lambayeque,1302,Ferreñafe,130201,Ferreñafe,35919,62.18,-6.6394,-79.7911,42,42,42,42,42
13,Lambayeque,1302,Ferreñafe,130203,Cañaris,14787,284.88,-6.0447,-79.2647,2416,2416,2416,2416,2416
13,Lambayeque,1302,Ferreñafe,130202,Incahuasi,15733,443.91,-6.2372,-79.315,3025,3025,3025,3025,3025
13,Lambayeque,1302,Ferreñafe,130206,Manuel Antonio Mesones Muro,4254,200.57,-6.6456,-79.7361,65,65,65,65,65
13,Lambayeque,1302,Ferreñafe,130204,Pitipo,24214,558.18,-6.5664,-79.7808,50,50,50,50,50
13,Lambayeque,1302,Ferreñafe,130205,Pueblo Nuevo,13619,28.88,-6.6367,-79.7947,39,39,39,39,39
13,Lambayeque,1303,Lambayeque,130301,Lambayeque,79914,330.73,-6.7006,-79.9072,20,20,20,20,20
13,Lambayeque,1303,Lambayeque,130302,Chochope,1122,79.27,-6.1586,-79.6469,200,200,200,200,200
13,Lambayeque,1303,Lambayeque,130303,Illimo,9415,24.37,-6.4733,-79.8531,53,53,53,53,53
13,Lambayeque,1303,Lambayeque,130304,Jayanca,18039,680.96,-6.3881,-79.8211,66,66,66,66,66
13,Lambayeque,1303,Lambayeque,130305,Mochumi,19467,103.7,-6.5467,-79.8647,39,39,39,39,39
13,Lambayeque,1303,Lambayeque,130306,Mórrope,47455,1041.66,-6.54,-80.0128,21,21,21,21,21
13,Lambayeque,1303,Lambayeque,130307,Motupe,26985,557.37,-6.1536,-79.7153,132,132,132,132,132
13,Lambayeque,1303,Lambayeque,130308,Olmos,41587,5583.47,-5.9883,-79.75,174,174,174,174,174
13,Lambayeque,1303,Lambayeque,130309,Pacora,7299,87.79,-6.4275,-79.84,57,57,57,57,57
13,Lambayeque,1303,Lambayeque,130310,Salas,13056,991.8,-6.2736,-79.6044,166,166,166,166,166
13,Lambayeque,1303,Lambayeque,130311,San José,16851,46.73,-6.7703,-79.9686,10,10,10,10,10
13,Lambayeque,1303,Lambayeque,130312,Túcume,23288,67,-6.5097,-79.8594,45,45,45,45,45
14,Lima,1401,Lima,140101,Lima,269858,21.98,-12.0467,-77.0322,162,,,,
14,Lima,1401,Lima,140102,Ancón,42124,285.45,-11.7764,-77.1703,6,,,,
14,Lima,1401,Lima,140103,Ate,672160,77.72,-12.0256,-76.9242,360,,,,
14,Lima,1401,Lima,140125,Barranco,29424,3.33,-12.1494,-77.0247,64,,,,
14,Lima,1401,Lima,140104,Breña,75882,3.22,-12.0567,-77.0536,120,,,,
14,Lima,1401,Lima,140105,Carabayllo,322936,303.31,-11.8583,-77.0419,209,,,,
14,Lima,1401,Lima,140107,Chaclacayo,44890,39.5,-11.9783,-76.7642,658,,,,
14,Lima,1401,Lima,140108,Chorrillos,341322,38.94,-12.1742,-77.0247,45,,,,
14,Lima,1401,Lima,140139,Cieneguilla,50486,240.33,-12.1178,-76.8125,265,,,,
14,Lima,1401,Lima,140106,Comas,545685,48.75,-11.95,-77.05,124,,,,
14,Lima,1401,Lima,140135,El Agustino,198366,12.54,-12.0433,-76.9986,204,,,,
14,Lima,1401,Lima,140134,Independencia,223827,14.56,-12.0008,-77.0522,77,,,,
14,Lima,1401,Lima,140133,Jesús María,72804,4.57,-12.0697,-77.045,121,,,,
14,Lima,1401,Lima,140110,La Molina,182603,65.75,-12.0875,-76.9339,284,,,,
14,Lima,1401,Lima,140109,La Victoria,169270,8.74,-12.0653,-77.0308,142,,,,
14,Lima,1401,Lima,140111,Lince,49833,3.03,-12.0811,-77.0306,123,,,,
14,Lima,1401,Lima,140142,Los Olivos,390742,18.25,-11.9828,-77.0694,60,,,,
14,Lima,1401,Lima,140112,Lurigancho,232902,236.47,-11.9372,-76.7036,860,,,,
14,Lima,1401,Lima,140113,Lurín,90818,180.26,-12.2686,-76.8847,14,,,,
14,Lima,1401,Lima,140114,Magdalena del Mar,55786,3.61,-12.0967,-77.0747,72,,,,
14,Lima,1401,Lima,140117,Pueblo Libre,77322,4.38,-12.0733,-77.0631,91,,,,
14,Lima,1401,Lima,140115,Miraflores,82898,9.62,-12.1175,-77.0453,89,,,,
14,Lima,1401,Lima,140116,Pachacamac,139067,160.23,-12.2286,-76.8597,74,,,,
14,Lima,1401,Lima,140118,Pucusana,18284,37.39,-12.4825,-76.7964,8,,,,
14,Lima,1401,Lima,140119,Puente Piedra,378910,72.81,-11.8464,-77.1058,186,,,,
14,Lima,1401,Lima,140120,Punta Hermosa,8104,119.5,-12.3375,-76.8258,15,,,,
14,Lima,1401,Lima,140121,Punta Negra,8500,130.5,-12.3661,-76.7947,16,,,,
14,Lima,1401,Lima,140122,Rímac,165451,11.87,-12.0294,-77.0436,159,,,,
14,Lima,1401,Lima,140123,San Bartolo,8200,45.01,-12.3883,-76.7806,25,,,,
14,Lima,1401,Lima,140140,San Borja,114479,9.96,-12.1078,-76.9989,145,,,,
14,Lima,1401,Lima,140124,San Isidro,54298,11.1,-12.0989,-77.0344,109,,,,
14,Lima,1401,Lima,140137,San Juan de Lurigancho,1156300,131.25,-12.0244,-77.0025,193,,,,
14,Lima,1401,Lima,140136,San Juan de Miraflores,422389,22.97,-12.1589,-76.9722,115,,,,
14,Lima,1401,Lima,140138,San Luis,59377,3.49,-12.0728,-76.9975,192,,,,
14,Lima,1401,Lima,140126,San Martín de Porres,741417,36.82,-12.0303,-77.0469,111,,,,
14,Lima,1401,Lima,140127,San Miguel,139399,10.72,-12.09,-77.0864,52,,,,
14,Lima,1401,Lima,140143,Santa Anita,242026,10.69,-12.0433,-76.985,257,,,,
14,Lima,1401,Lima,140128,Santa María del Mar,1721,9.81,-12.4092,-76.7758,22,,,,
14,Lima,1401,Lima,140129,Santa Rosa,20112,21.35,-11.7983,-77.1775,27,,,,
14,Lima,1401,Lima,140130,Santiago de Surco,363183,35.89,-12.1506,-77.0078,77,,,,
14,Lima,1401,Lima,140131,Surquillo,92908,3.46,-12.1136,-77.0081,101,,,,
14,Lima,1401,Lima,140141,Villa El Salvador,489583,35.46,-12.2164,-76.9433,177,,,,
14,Lima,1401,Lima,140132,Villa María del Triunfo,473036,70.57,-12.1572,-76.9528,182,,,,
